Pipe ID ,Pipe Identification,Pipe Diameter,Pipe Material,Pipe Roughness,Pipe Construction Year,Age ,Pipe Measured Length,Degradation rate,Effect factor,X_Coordinates,Y_Coordinates,Elevation_(m) with Sea level,BREAK_DATE,BREAK_YEAR,XCOORD,YCOORD,Break_Count,Pipe Location Description
19451,LN2451904,150,CI,95,1967,102,306.5,2,1.04,-79.31245084,43.7834572,182,10/15/2005,2005,319892.931,4849074.902,3,COLLINGDALE RD
19640,LN100363,200,DIP,110,1970,102,78.79,1.5,1.04,-79.57068582,43.76364566,154.9601903,7/9/1993,1993,299091.115,4846869.111,3,BEVERLY GLEN BLVD
19751,LN106264,150,DIP,95,1974,102,184.4,2,1.04,-79.55756144,43.74885505,148,9/29/2006,2006,300152.305,4845200.447,3,TILLBROOK CRT
19834,LN16101,300,PVC,95,1999,102,85,2,1.04,-79.47422152,43.64585536,96.82643436,4/26/2002,2002,306867.83,4833771.89,3,SAM FRUSTAGLIO DR
20726,LN109870,200,DIP,95,1985,102,25.5,2,1.04,-79.58303493,43.64050753,137.107477,2/19/2005,2005,298093.781,4833171.978,3,MORNINGSIDE AVE
21007,LN102475,200,DIP,95,1974,102,87.1,2,1.04,-79.37146831,43.69591739,145,1/6/2004,2004,315147.135,4839323.958,3,SANDHURST CRCL
21541,LN3009124,200,CI,130,1940,102,7.6,0.75,1.914285714,-79.3939653,43.68805509,145,5/31/2001,2001,313326.712,4838465.703,3,BRENTCLIFFE RD
21617,LN2450966,250,CI,130,1960,102,88.9,0.75,1.914285714,-79.37155289,43.76316266,165.1333987,1/21/2015,2015,315124.11,4846807.951,3,RUSSELL RD
21951,LN4031399,150,PVC,95,1986,102,82.3,2,1.04,-79.31628614,43.73173713,140,12/17/2000,2000,319583.309,4843328.079,3,WIDEFORD PL
21965,LN1370328,300,CI,95,1889,102,190.5,2,1.04,-79.41976104,43.7066449,178.4540397,1/22/1992,1992,311247.788,4840504.754,3,DUPONT ST
22403,LN2449391,150,CI,95,1957,102,76.16,1,1.55,-79.30434598,43.77966467,176.9291542,2/10/2003,2003,320536.251,4848643.01,3,BRENHAM CRT
22750,LN103861,150,CI,115,1959,102,106.7,1,1.04,-79.22226614,43.77842252,158,9/26/1997,1997,327141.215,4848531.628,3,BROOKRIDGE DR
22809,LN4023627,300,DIP,95,1968,102,146.73,1,1.55,-79.29104873,43.79993179,179,1/15/1995,1995,321593.368,4850913.953,3,DENLOW BLVD
22983,LN4022792,150,PVC,95,1997,102,223.2,2,1.04,-79.48084161,43.75824073,194,5/20/1994,1994,306331.386,4846255.329,3,ALEXIS BLVD
23052,LN1008826,150,CI,95,1913,102,115.2,2,1.04,-79.41163602,43.76322041,174.0513002,4/18/1994,1994,311906.578,4846806.734,3,MC FARLAND AVE
23432,LN104247,150,CI,95,1931,102,34.4,2,1.04,-79.36098082,43.73441667,137.1087584,2/20/2014,2014,318043,4853438,3,GRANGER AVE
24099,LN101470,300,DIP,95,1974,102,84.9,2,1.04,-79.42836702,43.63646449,92,11/8/1991,1991,310573.012,4832733.931,3,ALEXMUIR BLVD
24899,LN1355010,300,CI,95,1907,102,9,2,1.04,-79.51733676,43.6301024,112,3/12/1998,1998,303383.67,4832016.836,3,DANFORTH AVE
25239,LN2449899,200,CI,95,1930,102,57.8,2,1.04,-79.53960801,43.68168379,149,7/1/2010,2010,301593.528,4837749.848,3,PRINCE EDWARD DR S
25342,LN11932,150,CI,95,1929,102,67.8,2,1.04,-79.45177273,43.7649692,187,1/6/1990,1990,308680.245,4847005.461,3,CHILTERN HILL RD
25522,LN4034734,300,CI,130,1958,102,101.4,0.75,1.914285714,-79.55233827,43.7247471,137,5/24/1998,1998,300570.235,4842531.786,3,MARLEE AVE
25609,LN2451140,150,CI,95,1959,102,360.42,2,1.04,-79.47735941,43.70615958,160,1/29/2004,2004,306613.135,4840485.658,3,GUNTON DR
25657,LN2450220,150,CI,95,1953,102,83.8,2,1.04,-79.31292075,43.79249696,174,8/9/2011,2011,319844.404,4850084.371,3,KEBRAL AVE
25671,LN1356797,150,CI,130,1905,102,215.9,0.75,1.914285714,-79.51401817,43.67495619,108.688714,4/30/2000,2000,303647.816,4837000.047,3,CLARENDON AVE
25938,LN3008081,150,CI,95,1947,102,105.79,2,1.04,-79.4415067,43.75069297,186,12/22/1997,1997,309508.95,4845422.1,3,PARKVIEW HILL CRES
26041,LN11141,150,PVC,95,1996,102,2.7,2,1.04,-79.5284184,43.6365364,118,8/29/1998,1998,302494.674,4832737.216,3,TERRY DR
26387,LN4033110,300,CI,95,1969,102,92.5,2,1.04,-79.38930511,43.7122104,152,9/4/2010,2010,313716.292,4841149.283,3,PLUNKETT RD
26535,LN12013,150,PVC,95,1996,102,8.6,2,1.04,-79.56825564,43.74029515,150,11/11/2010,2010,299289.52,4844252.924,3,EAST DR
26827,LN2450073,150,CI,95,1958,102,268.8,2,1.04,-79.42555254,43.71690371,180,5/25/2011,2011,310782.763,4841651.525,3,BEAUMONDE HEIGHTS DR
27145,LN106824,200,AC,95,1963,102,319.2,2,1.04,-79.48246404,43.67036433,122,12/20/1996,1996,306188.928,4836488.531,3,POPLAR RD
27358,LN4033505,300,CI,130,1960,102,349.6,0.75,1.914285714,-79.27610141,43.78056179,169,4/20/1999,1999,322796.177,4848762.065,3,WYNFORD DR
27393,LN1002676,150,CI,95,1876,102,13.5,2,1.04,-79.35649358,43.68512754,120,9/22/1999,1999,316346.58,4838155.208,3,MORRISON ST
27517,LN1001355,600,CI,95,1905,102,205.7,2,1.04,-79.46305335,43.72279009,183.4517984,12/11/2002,2002,307766.642,4842319.206,3,CHERRY ST
27896,LN1012665,150,CI,95,1905,102,8.2,2,1.04,-79.52599926,43.65359494,130,12/31/1999,1999,302689.784,4834630.799,3,HIGHLAND AVE
27972,LN1358252,150,CI,110,1915,102,103.3,1.5,1.04,-79.4446953,43.7810878,188,10/15/2001,2001,309234.861,4848792.919,3,PINE AVE
28089,LN18331,250,CI,110,1968,102,123.32,1,1.55,-79.38400634,43.75457948,167.8107958,1/5/1990,1990,314129.532,4845841.249,3,HIGHWAY 400 S
28207,LN106572,150,DIP,130,1975,102,336.3,0.75,1.914285714,-79.35757032,43.65125314,77,3/31/1996,1996,316275.204,4834378.035,3,HORSELEY HILL DR
28300,LN2453989,350,CONP,95,1980,102,294.14,2,1.04,-79.3043743,43.70105062,123,1/22/1998,1998,320557.538,4839916.282,3,SHORNCLIFFE RD
28377,LN102061,150,PVC,95,1984,102,347,2,1.04,-79.42385922,43.73079142,178,4/28/2003,2003,310919.27,4843205.935,3,ENCHANTED HILLS CRES
28505,LN103740,400,CI,95,1957,102,14.8,2,1.04,-79.29718144,43.71149272,144,6/20/2001,2001,321128.841,4841079.31,3,BRIMLEY RD
29161,LN4009746,150,CI,95,1957,102,42.83,2,1.04,-79.52237028,43.67749644,131,8/21/2006,2006,302968.771,4837273.989,3,VIRGILWOOD DR
29208,LN120127,150,PVC,130,2002,102,525.2,0.75,1.914285714,-79.53357112,43.65846173,136.4967398,1/20/1992,1992,302085.437,4835154.726,3,WATERBRIDGE WAY
29239,LN2444694,150,CI,95,1970,102,10.3,2,1.04,-79.42768093,43.63447356,90,7/18/2012,2012,310611.618,4832509.874,3,RATHBURN RD
29398,LN2448041,200,CI,95,1959,102,37.47,2,1.04,-79.23744778,43.72768179,175,2/17/2000,2000,325932.619,4842892.445,3,LEARMONT DR
29828,LN2450149,300,CI,95,1959,102,81.5,2,1.04,-79.5263607,43.74679913,157,6/23/2000,2000,302662.083,4844978.246,3,SUMMITCREST DR
30497,LN11901,150,CI,95,1918,102,48.4,2,1.04,-79.42745559,43.72837902,179,10/24/2006,2006,310637.226,4842941.317,3,GUESTVILLE AVE
30869,LN4037324,300,DIP,95,1963,102,28.3,2,1.04,-79.47862954,43.69510517,133.8627062,1/3/1999,1999,306511.434,4839241.314,3,AVONWICK GT
32097,LN1008962,400,CI,95,1908,102,93,2,1.04,-79.42379738,43.724947,177.256449,11/29/1996,1996,310911.696,4842549.51,3,DUPONT ST
32966,LN102717,150,CI,95,1956,102,254.6,2,1.04,-79.30982424,43.74186233,168.0738852,5/4/2001,2001,320097.514,4844466.359,3,SAUGEEN CRES
32989,LN2446600,200,CI,95,1959,102,253.23,2,1.04,-79.27378788,43.73095519,156,1/6/2009,2009,323014.659,4843229.266,3,WELLESWORTH DR
119,LN2450321,200,CI,95,1923,103,118.4,2,1.06,-79.53312837,43.59247882,84,10/26/1995,1995,302110.849,4827833.965,3,LONG BRANCH AVE
932,LN2005339,400,CI,95,1923,103,2.3,2,1.06,-79.45337123,43.64001798,79,11/10/2005,2005,308546.749,4833133.194,3,SIXTH ST
935,LN2451572,200,CI,95,1923,103,88.8,2,1.06,-79.54581168,43.6816407,147,1/25/1992,1992,301092.535,4837745.196,3,LN W FIFTH S BIRMINGHAM
1005,LN2450665,200,CI,95,1923,103,133.4,2,1.06,-79.2729029,43.7137376,144,6/24/1998,1998,323084.572,4841333.712,3,BURNHAMTHORPE RD
1031,LN1354045,150,CI,95,1923,103,92.5,2,1.06,-79.54185023,43.60253136,101,3/11/2014,2014,301420.175,4828885.363,3,MILLWOOD RD
1326,LN1020881,150,CI,95,1923,103,9.9,2,1.06,-79.23329872,43.75593386,152.8969121,2/20/2013,2013,326259.202,4846031.448,3,EASTBOURNE AVE
1372,LN2451779,200,CI,95,1923,103,11.5,2,1.06,-79.49640327,43.67214641,126,11/1/1990,1990,305075.614,4836684.31,3,BIRMINGHAM ST
1502,LN2451763,150,None,130,1923,103,177.76,0.75,1.942857143,-79.40687499,43.72928797,169.5074532,10/6/2003,2003,312288.681,4843035.051,3,DAISY AVE
1523,LN2423979,200,CI,95,1923,103,0.6,2,1.06,-79.51636846,43.76275156,183,2/26/2008,2008,303462.262,4846760.038,3,STATION RD
1658,LN3008364,150,CI,95,1923,103,45.2,2,1.06,-79.22118609,43.77439839,155,11/8/1997,1997,327229.985,4848088.209,3,TRENTON AVE
1742,LN14699,150,CI,95,1923,103,98.7,2,1.06,-79.52246994,43.59705519,88,5/29/2001,2001,302974.567,4828348.547,3,DOUGLAS CRES
1848,LN1358268,150,CI,95,1923,103,141.4,2,1.06,-79.18425537,43.75398517,120,12/20/1993,1993,330210.421,4845830.049,3,HEATHER ST
2080,LN4031927,200,CI,95,1955,103,47.8,2,1.06,-79.34101391,43.65398724,76,6/8/2006,2006,317608.753,4834682.994,3,TOTTENHAM RD
2662,LN4037200,250,CI,95,1976,103,11.2,2,1.06,-79.44714271,43.73467565,186,8/12/2004,2004,309038.449,4843649.916,3,WESTON RD
2679,LN100692,150,CI,95,1925,103,79.2,2,1.06,-79.42192583,43.71642337,176,1/18/1993,1993,311069.712,4841609.457,3,FERNCROFT DR
2956,LN1352000,150,CICL,95,1913,103,91.8,2,1.06,-79.55755094,43.72549126,140,1/2/2005,2005,300149.994,4842612.064,3,LADYKIRK AVE
3040,LN2446110,150,CI,95,1952,103,188.9,2,1.06,-79.49030006,43.70486701,127,11/20/2006,2006,305564.532,4840323.909,3,KINSDALE BLVD
3364,LN2003777,150,DIP,95,1976,103,197.35,2,1.06,-79.16297719,43.76854686,102,7/22/2003,2003,331928.874,4847454.63,3,ELDERFIELD CRES
3544,LN1359621,150,CI,95,1924,103,97.6,2,1.06,-79.43106121,43.72424989,178,12/3/1995,1995,310339.835,4842472.823,3,ORIOLE PKWY
3616,LN1011424,150,CI,95,1914,103,26.3,2,1.06,-79.49594793,43.65384753,94,6/27/2004,2004,305112.415,4834659.634,3,MELGUND RD
4055,LN106803,200,AC,95,1966,103,130.1,2,1.06,-79.49693145,43.6790404,121,3/19/2013,2013,305029.394,4837461.945,3,GUILDWOOD PKWY
4359,LN1355388,300,CI,95,1907,103,62.2,2,1.06,-79.29554229,43.70171499,126,1/17/1997,1997,321269.071,4839975.423,3,DANFORTH AVE
4710,LN2007074,450,UNK,95,1953,103,1.2,2,1.06,-79.16464865,43.7952206,122,11/3/2006,2006,331770.859,4850417.339,3,KIPLING AVE
4879,LN108633,300,DIP,95,1993,103,85.5,2,1.06,-79.36917523,43.67240328,86.12286794,1/11/1993,1993,315335.06,4836729.252,3,CONLINS RD
4980,LN102849,200,CI,95,1957,103,40.4,2,1.06,-79.5286478,43.66451576,144,12/23/1994,1994,302481.186,4835838.657,3,LUPIN DR
5171,LN4024052,150,DIP,95,1972,103,191.08,2,1.06,-79.49320507,43.63626015,106.4967723,9/4/1990,1990,305326.727,4832696.928,3,BARRYDALE CRES
5237,LN107100,300,AC,120,1988,103,142.3,1,1.06,-79.31571543,43.69685189,125.7833857,12/16/1999,1999,319638.254,4839451.159,3,CONLINS RD
5301,LN1357941,400,DICL,130,1978,103,391,0.75,1.942857143,-79.359441,43.8028605,171.8355151,1/22/2006,2006,316083.937,4851218.737,3,GLENGROVE AVE W
5367,LN4025546,150,CI,95,1964,103,169.68,2,1.06,-79.42046435,43.65678294,102.1516182,11/5/2013,2013,311182.83,4834991.019,3,GRACEDALE BLVD
5602,LN1354116,150,CI,95,1912,103,96.3,2,1.06,-79.28972698,43.71835747,154.6932993,9/21/1991,1991,321723.18,4841843.045,3,RONAN AVE
5611,LN101899,150,CI,120,1958,103,182.8,1.5,1.735042735,-79.54992236,43.7188416,140.6696513,11/24/2015,2015,300775.088,4841882.983,3,SANTAMONICA BLVD
5626,LN1352882,300,CI,110,1923,103,409.8,1.5,1.06,-79.2883725,43.67441643,103.0883717,5/24/2002,2002,321848.562,4836963.886,3,LAKE SHORE BLVD W
5819,LN4034442,150,CI,95,1970,103,86.1,2,1.06,-79.58453315,43.71942007,162,2/5/1992,1992,297978.545,4841926.527,3,SENLAC RD
6466,LN1003618,150,CI,95,1948,103,2.4,2,1.06,-79.54013316,43.6709689,155,12/12/1993,1993,301549.267,4836557.719,3,RIDGE HILL DR
6714,LN4027863,300,CI,95,1961,103,112.6,2,1.06,-79.3105474,43.7808393,181.7236175,12/6/1998,1998,320032.722,4848781.676,3,Topcliff Ave
7110,LN2445292,300,DIP,95,1966,103,44.91558497,2,1.06,-79.55166827,43.60147869,104,1/22/2004,2004,300603.752,4828836.871,3,SILVERSTONE DR
7219,LN2451388,250,CI,95,1955,103,72.8,2,1.06,-79.30117883,43.73177878,159,12/8/1991,1991,320805.389,4843318.54,3,HINTON RD
7483,LN4037312,150,DIP,95,1964,103,23.5,2,1.06,-79.41029504,43.75824467,178.0600521,1/18/1998,1998,311999.21,4846255.474,3,ENDSLEIGH CRES
7670,LN103289,150,CI,130,1950,103,43.48,0.75,1.942857143,-79.51097462,43.63444478,111,12/21/2008,2008,303900.791,4832502.793,3,WEXFORD BLVD
8089,LN1354436,300,CI,95,1963,103,10.6,2,1.06,-79.4683917,43.63756059,78,11/29/2004,2004,307323.79,4832857.459,3,ROSEDALE HEIGHTS DR
8271,LN4028259,150,CI,95,1955,103,291.4,2,1.06,-79.28955359,43.75919541,174,4/5/1998,1998,321724.921,4846379.629,3,FLEETWELL CRT
8376,LN2452119,300,CI,95,1924,103,108.9,2,1.06,-79.52150194,43.59172294,81,9/14/2002,2002,303049.013,4827751.405,3,DUNDAS ST W
8864,LN1360510,150,CI,95,1887,103,87.4,2,1.06,-79.56229317,43.74783091,140,1/24/2013,2013,299768.952,4845091.688,3,SORAUREN AVE
8867,LN108976,300,PVC,95,1987,103,22.7,2,1.06,-79.57010908,43.68808095,160.9745956,9/29/1991,1991,299137.07,4838446.66,3,MCCOWAN RD
9120,LN4035169,300,CI,130,1951,103,272.7,0.75,1.942857143,-79.45366049,43.68903933,139,10/6/2015,2015,308527.939,4838569.468,3,WILSON HEIGHTS BLVD
9164,LN2453590,150,CI,120,1960,103,115.8,1.5,1.735042735,-79.22945718,43.72053011,178.3447081,12/31/1995,1995,326582.795,4842095.023,3,AIKENHEAD RD
9314,LN1007558,200,CI,110,1912,103,3.68071254,1.5,1.06,-79.4541932,43.64724096,98,12/13/2004,2004,308479.62,4833916.475,3,DAVISVILLE AVE
9449,LN3001412,150,CI,115,1950,103,9.8,1,1.06,-79.40469022,43.76924112,178,3/26/2005,2005,312470.486,4847484.092,3,PARKLEA DR
9583,LN1012999,150,CICL,95,1912,103,10.6,2,1.06,-79.35268304,43.77235921,147,2/5/1995,1995,316649.473,4847820.418,3,LOGAN AVE
9631,LN3009511,150,CI,110,1943,103,102.4096781,1.5,1.06,-79.52118598,43.70515905,137.5876331,11/16/1996,1996,303078.496,4840358.135,3,RUMSEY RD
9712,LN10862,150,CI,95,1916,103,62.4,2,1.06,-79.36261939,43.75626582,141,7/8/2002,2002,315845.993,4846043.335,3,GLENHOLME AVE
9741,LN3008955,150,UNK,95,,103,126,2,1.06,-79.36305377,43.71055642,130,4/16/2011,2011,315835.066,4840964.957,3,LAIRD DR
9746,LN105513,150,CI,95,1958,103,74.34,2,1.06,-79.42849281,43.77253056,187,2/3/2011,2011,310551.54,4847846.142,3,DOUCETT PL
10204,LN1014119,150,CI,110,1887,103,136.7,1.5,1.06,-79.41664972,43.7339187,175.6671032,11/30/1999,1999,311500.762,4843557.982,3,EARNBRIDGE ST
10436,LN11850,150,CI,120,1925,103,13.16,1.5,1.735042735,-79.53310422,43.63631324,120,1/19/1991,1991,302113.237,4832707.984,3,EGLINTON AVE W
10790,LN2451668,300,PVC,95,1991,103,169.8,2,1.06,-79.44218798,43.64287676,98,1/3/1991,1991,309448.857,4833437.746,3,THIRTEENTH ST
10861,LN2448797,150,UNK,95,1963,103,145.4,2,1.06,-79.30087952,43.6894071,129,3/5/2007,2007,320840.993,4838611.389,3,UNO DR
10956,LN4022739,300,DIP,95,1969,103,96.5,2,1.06,-79.57630359,43.6460412,141,5/18/1992,1992,298629.088,4833791.514,3,BANBURY RD
11032,LN2453110,150,CI,95,1954,103,125.1,1,1.575,-79.50566396,43.70927901,127,11/30/2005,2005,304324.107,4840813.298,3,PRINCESS ANNE CRES
11383,LN1351337,150,DICL,95,1979,103,137.2403887,2,1.06,-79.32772492,43.69610898,126,12/10/2012,2012,318657.204,4839361.555,3,WYCHCREST AVE
11385,LN17419,400,PVC,95,2006,103,21.2,2,1.06,-79.26941021,43.73979005,173,1/31/1994,1994,323359.078,4844225.313,3,ALBION RD
11605,LN1003556,300,CI,130,,103,99.9,0.75,1.942857143,-79.34612078,43.72990479,141.1614115,12/19/2007,2007,317183.934,4843111.266,3,ELM RIDGE DR
11830,LN1353100,500,CICL,95,1908,103,221.6039214,2,1.06,-79.42557197,43.71112303,178,5/20/2004,2004,310781.62,4841023.782,3,ARGYLE ST
12070,LN2451611,200,DIP,95,1969,103,129.1,2,1.06,-79.43610583,43.74621517,184,1/31/2005,2005,309927.297,4844937.495,3,TAMARISK DR
12165,LN2453241,300,CI,95,1971,103,416.03,2,1.06,-79.49661076,43.6629938,95.29755211,8/4/2001,2001,305045.419,4835660.79,3,ALBION RD
12412,LN2449099,150,UNK,95,1960,103,42.5,2,1.06,-79.28494729,43.72164156,158,12/20/1995,1995,322114.949,4842197.87,3,KINGSCROSS SQ
12709,LN109631,300,DIP,95,1978,103,85.3,2,1.06,-79.42366998,43.79098662,187.1904375,12/12/2012,2012,310926.148,4849898.384,3,DYNAMIC DR
12785,LN2450856,150,CI,130,1923,103,114.3,0.75,1.942857143,-79.47108733,43.67166989,124,5/8/2002,2002,307115.959,4836641.815,3,LAKE PROMENADE
12921,LN1009303,150,CI,110,,103,8.1,1.5,1.06,-79.5535183,43.71666663,147,7/16/2005,2005,300470.855,4841636.357,3,DAVENPORT RD
12929,LN1353705,150,CI,95,1908,103,94.8,2,1.06,-79.55180573,43.71296708,153,2/3/1993,1993,300614.226,4841211.457,3,CLENDENAN AVE
13166,LN105051,150,CI,95,1960,103,93.1,2,1.06,-79.50216769,43.70485671,126,10/24/1991,1991,304613.811,4840324.429,3,VAN ALLAN RD
13591,LN10555,150,CI,95,1929,103,217.6,2,1.06,-79.40858123,43.73400793,174,12/12/2007,2007,312151.073,4843547.286,3,BRIAR HILL AVE
13626,LN4034884,150,CI,95,1974,103,218.5,2,1.06,-79.36547549,43.72853555,143,1/9/2001,2001,315634.784,4842966.421,3,CARMICHAEL AVE
13908,LN14034,150,CI,95,,103,13.4,1,1.575,-79.54982924,43.68532893,156,12/6/2003,2003,300765.409,4838154.522,3,NORMA CRES
13941,LN3009354,150,CI,95,1946,103,120.88,2,1.06,-79.24134895,43.77267195,160,3/2/1990,1990,325614.836,4847891.807,3,GLENVALE BLVD
14180,LN105800,200,PVC,95,1989,103,10.7,2,1.06,-79.37257555,43.68443422,120,3/23/1994,1994,315058.569,4838076.022,3,MOELLER CRT
14372,LN1352938,150,CI,95,1911,103,372.3,2,1.06,-79.36206156,43.78038661,150,9/4/2003,2003,315885.613,4848719.941,3,WOODYCREST AVE
14740,LN4019207,300,CI,130,1958,103,138.9,0.75,1.942857143,-79.47114419,43.72793305,185,12/2/1990,1990,307112.758,4842867.494,3,UPPER HIGHLAND CRES
15408,LN1013915,150,CICL,95,1924,103,45.4,2,1.06,-79.31274788,43.67508412,88,4/3/1996,1996,319880.94,4837039.696,3,ST HELENS AVE
15613,LN11325,150,CI,95,,103,101.2,2,1.06,-79.41944594,43.65944079,108,4/3/2016,2016,311280.002,4835280.706,3,ST MARKS RD
16074,LN1350942,150,CI,95,1923,103,113.4,2,1.06,-79.50553026,43.65776466,111.9957632,10/27/1995,1995,304351.864,4835095.818,3,FORSYTH RD
16263,LN4024592,300,CI,95,1957,103,293.8,2,1.06,-79.58269898,43.72190346,164,2/26/2007,2007,298116.048,4842234.99,3,FLEMINGTON RD
16295,LN2447338,600,UNK,95,1951,103,341.6,2,1.06,-79.36240701,43.7017623,136.6423762,10/23/2006,2006,315878.724,4839994.294,8,KIPLING AVE
16578,LN2400863,250,UNK,130,,103,11,0.75,1.942857143,-79.37799784,43.78018234,159,3/13/2003,2003,314605.35,4848695.577,8,ROYAL YORK RD
16683,LN2453640,250,CI,95,1957,103,107.7,2,1.06,-79.53650319,43.69590498,146,8/23/1995,1995,301832.887,4839326.458,8,BLOOR ST W
16803,LN3008751,150,CI,95,1921,103,255.4,2,1.06,-79.5537741,43.65712922,138,2/5/2006,2006,300446.584,4835023.437,8,MAIN ST
16846,LN103100,200,CI,95,1946,103,214.5,2,1.06,-79.54984718,43.6997454,151,1/28/2007,2007,300766.124,4839754.267,8,HEALE AVE
16932,LN4029230,150,CI,95,1950,103,81.3,2,1.06,-79.54752293,43.649089,141.1629774,6/18/2012,2012,300952.683,4834139.485,8,CHISWICK AVE
17365,LN4026957,150,CI,115,1989,103,216.5,1,1.06,-79.54549387,43.70075484,153,2/1/2000,2000,301121.237,4839856.869,8,BISHOP AVE
17645,LN2400125,150,CI,95,,103,14.9,2,1.06,-79.50626354,43.7213832,127,1/31/2004,2004,304283.429,4842152.326,8,BIRMINGHAM ST
17926,LN4016997,300,CI,95,1954,103,3.7,2,1.06,-79.28567742,43.69752067,121,10/16/2007,2007,322064.672,4839514.435,8,BALLYRONAN RD
18075,LN105386,150,CI,95,1958,103,275.16,2,1.06,-79.49561604,43.66149895,93,5/21/1992,1992,305138.924,4835507.678,8,LAKELAND CRES
18147,LN2447372,150,CI,95,1923,103,233.6,2,1.06,-79.23934464,43.74053643,159,6/29/1993,1993,325778.262,4844319.487,8,ROSELAND DR
18194,LN4023922,150,CI,95,1960,103,72.85,2,1.06,-79.3334865,43.69299171,126,1/2/1993,1993,318206.029,4839018.198,8,DUNCANWOODS DR
18415,LN4032230,300,DIP,95,1967,103,232.9,2,1.06,-79.30425238,43.7147875,139,2/26/2014,2014,320544.475,4841459.269,8,STEELES AVE W
18659,LN2451316,150,CI,95,1923,103,90.5,2,1.06,-79.26890145,43.70098781,150.0807752,9/9/1998,1998,323422.733,4839917.975,8,LAKE SHORE BLVD W
18686,LN4019213,150,CI,130,1967,103,292.5,0.75,1.942857143,-79.29678505,43.79875109,182,1/10/1999,1999,321137.189,4850773.427,8,RIVERSIDE DR
18747,LN105601,150,PVC,95,1994,103,72.5,2,1.06,-79.49942788,43.650098,105,3/27/2014,2014,304802.311,4834243.436,8,LINDERWOOD DR
18766,LN107208,150,CI,95,1960,103,51.5,2,1.06,-79.4965423,43.70431947,123,3/29/2012,2012,305064.871,4840254.71,8,FRIENDSHIP AVE
18987,LN4050869,150,PVC,95,2001,103,133.9,2,1.06,-79.41544572,43.66912018,116,4/7/2009,2009,311608.246,4836358.024,8,DENNETT DR
19010,LN4033996,150,DIP,95,1968,103,66,2,1.06,-79.42476639,43.67391177,125,8/24/1997,1997,310836.761,4836884.28,8,MISSION DR
19321,LN4034103,150,CI,95,1953,103,121.67,2,1.06,-79.42163961,43.64143004,89,5/21/1995,1995,311109.823,4833267.299,8,LANGSIDE AVE
19629,LN1360296,300,CI,130,1907,103,162,0.25,1.942857143,-79.22641225,43.76613064,156,3/7/1991,1991,326811.208,4847167.499,8,SYMINGTON AVE
19841,LN2453635,50,COP,95,1958,103,28.5,2,1.06,-79.43744463,43.64270158,98,2/7/2015,2015,309827.028,4833423.034,8,MOLINE DR
20186,LN1009056,300,CI,95,1888,103,100.3046764,2,1.06,-79.19880772,43.74633157,127,2/13/2002,2002,329036.689,4844991.639,8,DUFFERIN ST
20192,LN4030624,150,CI,130,1956,103,55.9,0.75,1.942857143,-79.53824767,43.65917483,136.4708255,12/12/2012,2012,301690.749,4835260.475,8,PARMBELLE CRES
20433,LN4024812,150,CI,95,1958,103,45.9,2,1.06,-79.58286134,43.66715512,158,1/31/1999,1999,298102.696,4836139.784,8,THREE VALLEYS DR
20634,LN104334,150,CI,130,1956,103,312.6,0.75,1.942857143,-79.53737452,43.69740755,146,11/8/2006,2006,301771.884,4839495.183,8,BELYEA CRES
20727,LN12962,150,CI,120,1923,103,103.3,1.5,1.74137931,-79.55490413,43.71456928,151,7/21/2001,2001,300369.64,4841407.681,8,BICKNELL AVE
20949,LN71,150,CI,95,1917,103,115,2,1.06,-79.42717615,43.70793645,173,1/10/1999,1999,310662.855,4840671.091,8,WILLARD AVE
20984,LN105803,300,DIP,95,1966,103,141,2,1.06,-79.47610708,43.68983069,125,6/12/1996,1996,306714.56,4838655.347,8,MILITARY TRL
20997,LN1158,300,CI,95,1921,103,31.1,2,1.06,-79.14320394,43.79502301,111.0314012,2/3/1995,1995,333497.254,4850400.763,8,KEELE ST
21047,LN108683,300,DIP,130,1989,103,5,0.75,1.942857143,-79.38626828,43.71271005,152.0583324,1/22/2013,2013,313945.029,4841199.904,8,WATER TOWER GT
21168,LN4020024,300,CI,95,1954,103,110.2,2,1.06,-79.51813712,43.70786717,132,12/15/2000,2000,303319.037,4840668.639,8,BATHURST ST
21398,LN105418,200,CI,95,1965,103,3.1,2,1.06,-79.38069638,43.70166295,149,11/15/1995,1995,314397.794,4839982.876,8,LAWRENCE AVE E
21401,LN1012328,150,CI,95,1881,103,63.2,2,1.06,-79.25844781,43.72672082,159,9/5/1996,1996,324245.836,4842780.558,8,SOUTH DR
21476,LN3009231,150,CI,95,1946,103,84.8,2,1.06,-79.31002632,43.76104749,172,1/10/1991,1991,320078.693,4846589.982,8,LAIRD DR
21529,LN103904,300,CI,95,1949,103,30.88310366,2,1.06,-79.31449373,43.71979731,130,3/8/2001,2001,319727.355,4841992.581,8,FISHLEIGH DR
